credit_card_id,customer_id,credit_card_number,credit_limit,balance
35161,30,9403494563351910,1275.69,3471.72
35162,45,8172641922506768,1118.23,4405.02
35163,94,7312436530837873,1633.43,3056.69
35164,39,6445871680729955,3927.52,840.23
35165,69,3375031329991436,3386.16,1251.19
35166,72,2161509396090590,4280.26,3617.78
35167,13,7190443535183489,3915.48,705.69
35168,63,5337061780955010,3499.13,4655.12
35169,69,0440978670654534,3368.39,2342.98
35170,79,5160961340021273,1904.02,1685.8
35171,77,3337700552120793,2811.34,2218.68
35172,50,4001211102909531,3348.83,217.66
35173,84,5296887559944974,3790.81,107.73
35174,61,5358614159296600,4383.56,2936.23
35175,35,2789418209305579,3311.27,1708.75
35176,12,0235031532172256,3686.47,3474.68
35177,95,6176002074534510,4375.41,190.48
35178,94,1166321767236862,2979.37,2485.77
35179,15,4500402907885333,4138.49,2204.16
35180,50,4833566739553527,4618.59,3359.38
35181,64,6334733046018859,1906.48,1545.25
35182,83,2289609060288563,2530.26,868.9
35183,38,7969162428798436,1267.5,2997.3
35184,20,9677289914279904,1349.18,2056.4
35185,34,6046772977072585,1158.2,159.89
35186,14,6625299895420008,1202.33,3916.47
35187,5,3574083447396352,1142.65,17.22
35188,44,0865908725915890,3996.48,4753.63
35189,29,7336273409932730,2971.31,2578.63
35190,7,5757141351830784,1890.96,4165.94
35191,17,2064922340994157,2493.65,3404.76
35192,79,5070499155764132,3297.87,1132.73
35193,96,8309140123967285,3193.17,2440.9
35194,43,3699564552265746,1145.93,4887.13
35195,18,8047699668478687,2203.97,4983.2
35196,21,9072592818140500,4257.63,3759.04
35197,3,7201351058304900,3588.57,1824.13
35198,8,0116865850141702,4456.68,1053.61
35199,53,2862543465962817,3319.09,724.96
35200,4,8580496749111040,4552.99,566.89
35201,28,8025786998490545,1913.23,1288.26
35202,96,8881683218559115,4770.97,4590.88
35203,40,3054754438002882,1624.16,382.91
35204,36,4416828627254736,1244.87,1294.21
35205,7,0042942123906842,2699.06,1183.37
35206,5,2994797210885955,3420.53,1821.87
35207,43,8992153153553501,4847.82,1853.82
35208,17,3032948774246913,2079.92,3656.04
35209,51,4025034558672378,3368.47,436.65
35210,53,7930751336574293,2742.46,4217.94
35211,99,8936508974686408,2047.03,3997.69
35212,10,1641420306316493,3301.36,4717.14
35213,56,8849695909130060,3780.06,4698.47
35214,31,3178725598004805,2203.0,1217.25
35215,70,9498975618332043,3821.08,1477.23
35216,40,5581382256139713,2938.99,1614.69
35217,3,6260605081879143,2758.96,4373.79
35218,22,9219405624261767,4414.18,3976.36
35219,37,8832108808023167,3315.46,1608.02
35220,77,8030523295640307,1682.15,2735.62
35221,99,1625419694201341,3802.87,685.19
35222,17,2372608283311238,2655.27,1263.58
35223,81,6418599894437595,4480.35,4143.37
35224,19,2510393465756859,4153.38,875.79
35225,75,9448454870025700,1566.24,181.91
35226,63,5533944725967078,2664.83,2819.17
35227,59,3611551191068278,3765.89,1784.03
35228,45,4168918728712707,1941.32,4820.54
35229,16,9684633879557347,4424.3,327.37
35230,88,3323288254464311,2710.69,4580.61
35231,19,0866092019649706,3975.03,3099.45
35232,35,6760587940984911,4686.28,3562.05
35233,86,0403496638094448,3471.2,1677.06
35234,99,9575904232833162,4372.8,2101.5
35235,13,1532505212744251,3437.19,2442.23
35236,68,0720150275033230,1309.95,1798.62
35237,39,0158159587247258,4531.32,3649.55
35238,79,9753816404897761,2918.12,4164.0
35239,76,8520866473459461,2615.28,4689.87
35240,100,8548543621299384,3791.83,3384.76
35241,66,1698727014953778,3617.41,1094.67
35242,54,6078014916149875,2386.71,2016.99
35243,96,2572611330471182,1631.09,4882.42
35244,61,1912497606576575,2125.26,2639.08
35245,92,6138997573154691,3677.56,982.57
35246,55,9130659368556600,1336.35,1349.42
35247,93,0382751710744348,4898.69,3589.35
35248,48,3418656749815189,4968.88,4525.45
35249,85,3606831432981700,4873.98,3266.91
35250,79,5700329773876985,3491.0,3930.85
35251,72,8443258326317463,1506.24,1430.52
35252,52,6575418109012734,4790.66,4071.05
35253,84,6544481237296018,3022.26,81.04
35254,52,0209524497859832,3320.99,398.24
35255,9,6816299984646508,4721.3,2921.59
35256,9,9561397264884752,2514.97,786.73
35257,93,6077467262898832,2123.62,3450.53
35258,8,1575875056510134,1578.26,4132.21
35259,84,1224383323438712,1969.69,4098.27
35260,79,4003329067432342,2263.54,4409.85
35261,4,4195684043431124,4140.27,4966.59
35262,93,2264988905816708,3787.66,642.05
35263,99,9556855577006717,4895.51,659.49
35264,29,0539014909109921,3259.06,579.88
35265,64,5801933196406441,3949.98,4685.38
35266,22,9840115114457484,4931.7,4042.24
35267,97,6892621425570000,4898.07,4844.34
35268,87,7209528389735235,1625.24,2917.84
35269,84,7320946687114625,3347.27,4415.35
35270,61,0972038215763936,2240.86,4553.05
35271,82,4628261421007467,2697.38,2200.8
35272,98,9238655733506089,3346.37,2489.09
35273,51,1164617508548509,1247.39,847.97
35274,53,7755921803487860,1183.88,4924.64
35275,68,9421248271965209,4051.33,1231.98
35276,19,2828497121826432,3131.27,3237.81
35277,71,9763352696012618,1807.58,2941.17
35278,58,2298592633282884,4909.55,1077.92
35279,26,4691046322221617,2690.03,3357.23
35280,1,1043523759513236,3108.76,74.81
35281,40,5650258493116396,1116.17,4406.18
35282,48,3055878250618140,1487.01,2277.78
35283,81,5440007414102963,2391.41,1330.59
35284,51,2975092378015852,1514.49,3867.17
35285,18,5266904644623922,3154.9,3782.36
35286,47,1658686539689042,4747.56,4554.31
35287,27,7560594920190404,4991.98,3407.05
35288,89,9197698470162105,4739.55,3624.37
35289,52,6324958556792003,1844.03,2064.59
35290,96,3234976635035927,3418.88,2679.07
35291,13,4213874309020681,1965.75,2496.83
35292,85,2595035051850281,1855.54,4192.18
35293,10,0819060740200318,4323.74,2056.41
35294,88,6402528285301865,2665.39,2705.3
35295,20,8964045117202294,1572.47,2448.56
35296,39,9029995738860129,2466.51,4700.41
35297,45,0176441960032489,2122.14,4503.71
35298,41,7562629273051124,2662.28,2684.92
35299,73,0488973133124987,1552.37,363.69
35300,80,5905591457233086,2335.38,2519.51
35301,53,6271144088992688,4496.17,4632.03
35302,90,2842157312248117,3193.75,3616.42
35303,51,3838543687507025,1971.29,1617.28
35304,82,9149637400947315,2875.53,3277.18
35305,81,0589549863430601,4423.88,1757.53
35306,39,7327324346454527,3824.65,2463.31
35307,21,6955745302803182,1847.95,2949.38
35308,79,3595898631467496,1288.13,4132.51
35309,29,5029408816956672,4477.4,3072.11
35310,48,9154678388097258,1448.07,4617.6
35311,2,8003273250059478,2712.68,1462.06
35312,88,7861381485406556,2142.24,2055.56
35313,22,1274963490532653,2685.99,3818.19
35314,94,2643333516473815,4378.62,358.8
35315,74,1260273633390951,2116.31,3646.65
35316,97,7013090872079341,4070.22,1727.49
35317,9,4637017743434961,4012.16,2595.04
35318,24,6797940284982235,3528.83,99.45
35319,11,5101068164015816,1700.28,508.77
35320,69,4983862486480229,2175.18,1021.02
35321,36,1495627209551716,2718.88,2831.03
35322,29,1566792435288321,1561.35,1583.17
35323,32,1051549499772074,2302.4,4372.33
35324,79,1204092733804045,4526.04,1126.69
35325,90,6530424180562361,3879.51,713.16
35326,24,7305016634943206,1450.55,4657.16
35327,10,7455138752734298,4848.41,2347.28
35328,4,7061191493731202,2409.94,3054.03
35329,41,4817900699933612,3718.92,639.53
35330,95,6511263656961366,1804.49,3753.03
35331,75,5233905013947320,3822.46,4707.94
35332,34,4954426828392759,1944.39,426.76
35333,6,8054238980150977,3823.08,4894.11
35334,87,0538477352871884,2979.0,598.23
35335,75,9572876815836202,2547.77,1172.65
35336,54,3677195040041492,3796.2,2557.17
35337,8,6979291432074711,3298.63,3707.88
35338,20,7031173130002776,1309.59,2627.32
35339,54,1435866758457400,1731.75,2714.04
35340,4,6191627976578438,3760.96,150.5
35341,51,4865211978813728,3937.67,3357.21
35342,3,7072847879172538,4988.06,4843.17
35343,48,8554613499431647,2994.47,2668.47
35344,11,4725999954117172,2895.81,3311.37
35345,49,9626162772493103,2252.3,4608.49
35346,32,0973605131967311,3889.67,1793.53
35347,75,0461353103704314,3261.13,432.11
35348,100,8103526020882309,3486.28,3147.19
35349,56,3634941184827761,3795.35,1710.14
35350,56,2518715627275055,2206.35,1893.78
35351,78,4584782064429217,1530.55,3850.12
35352,42,1342978817327109,1432.39,4110.02
35353,32,5660454663401092,3915.04,1618.36
35354,52,6638190576899239,4961.08,259.88
35355,4,6278700731261061,4701.12,918.35
35356,36,4304555260314691,1717.77,2773.05
35357,75,0306289873439054,4153.37,3001.77
35358,27,2451744929158359,3962.96,716.56
35359,70,0315092482687096,2478.7,1415.64
35360,1,4352083032860303,1405.54,4161.06
35361,50,1714024496322087,1771.09,1675.81
35362,45,8388542938540889,3260.03,64.43
35363,49,7888729358322981,3974.74,3468.39
35364,37,1019647348400967,1165.44,3741.53
35365,5,9480141938233670,3173.26,472.06
35366,14,5596543213916177,3420.1,675.83
35367,29,5762405583871185,3786.42,2362.96
35368,40,1336139045122929,4394.76,3204.42
35369,77,9014257489036059,4123.51,2521.01
35370,40,4562862393644141,1206.15,2409.86
35371,57,7326070686431785,1438.57,4846.39
35372,16,4491277000887874,2499.95,450.86
35373,57,2002380842585076,2967.63,2312.82
35374,38,9586118085399931,3572.02,328.07
35375,44,2252758827598951,1174.39,1456.25
35376,71,8930990542308055,3542.34,3928.4
35377,28,4563294734828255,3355.71,4318.02
35378,21,7119366540643630,2641.89,1261.87
35379,94,7702261832187609,4150.63,3329.84
35380,66,7746478187710077,4900.19,2853.66
35381,31,2555694676765039,2224.42,2277.24
35382,76,0302481950085908,1613.15,1206.84
35383,80,5849490547950569,4340.34,531.11
35384,38,5702970645756330,3987.97,2173.21
35385,79,8634726995818764,2638.9,3679.31
35386,41,3438125907822937,4579.86,1028.36
35387,80,0525814979547400,1730.86,2993.79
35388,15,6110926179478473,3785.02,2735.25
35389,55,0269866917418284,4915.13,789.35
35390,64,2368870996144271,3500.79,3082.34
35391,16,7750755114598697,3920.19,1945.23
35392,83,0518643515236906,1938.91,3733.32
35393,39,8714642343955555,2933.72,2531.48
35394,56,0612262004403825,4165.34,56.25
35395,24,9725605263356795,4307.54,1580.42
35396,73,6063026413312262,1750.4,4166.05
35397,95,1712684830906320,3657.41,1165.21
35398,1,0487794233944785,4584.97,1803.01
35399,14,4877264039723702,1904.65,2375.08
35400,37,4040450070229104,3191.73,4770.68
35401,70,2792171477630585,3788.99,2656.0
35402,47,8610700543417348,1342.08,2265.51
35403,52,2926841531414051,3628.08,3033.51
35404,89,7102490091317707,4195.86,4351.23
35405,42,1474297652022711,2398.04,3249.47
35406,16,0621724600734470,3082.04,2103.92
35407,89,8879365100879089,2294.1,320.76
35408,20,0603769579479286,4972.63,1533.01
35409,30,7468449935833056,1233.98,1020.13
35410,5,6361857393731585,3048.7,2951.05
35411,71,4250577347417531,2663.25,8.42
35412,60,5014232849435012,2960.52,1023.29
35413,49,1839967798466428,3798.58,2037.2
35414,100,4485237766851884,4895.22,3247.23
35415,90,4119539869835701,4451.69,4019.58
35416,51,9496736537393517,4439.7,418.96
35417,99,8154976855682699,3151.57,3622.6
35418,53,2868666113123896,4369.28,4577.3
35419,69,1078555423140021,3993.19,2733.17
35420,57,9784412771550906,3375.62,747.83
35421,96,4907685344664188,4509.46,3206.79
35422,67,7796375859882522,2746.06,1177.72
35423,50,9411334852585226,1195.69,505.56
35424,49,3716280600156367,4945.55,3248.23
35425,50,9487637395892113,2804.74,4492.62
35426,86,8350838510813277,3560.84,2523.7
35427,15,4004798971681005,3955.15,201.22
35428,8,5589425954958522,1621.0,4621.89
35429,44,8056808272811925,3896.19,3392.01
35430,97,0115713299769233,1568.06,738.19
35431,78,3042750560119910,3627.73,4852.98
35432,32,5385686302697087,2208.8,4704.48
35433,53,8615051286508733,2842.78,2055.59
35434,13,6268467274739193,3200.52,4752.68
35435,98,3629265418058958,1147.42,848.06
35436,45,1294628865764082,1304.89,4737.37
35437,57,3966394091585868,3126.84,649.13
35438,84,1589033118997519,2811.47,1076.97
35439,30,8378797410072279,3989.8,2299.12
35440,27,5800417240856816,4903.93,702.49
35441,26,6376799024054879,3112.37,155.65
35442,90,5077257478153179,2488.69,1993.19
35443,34,4600388033552449,3056.27,847.27
35444,76,1404465081322493,1782.19,4916.06
35445,63,6840977814493812,3758.61,1434.07
35446,60,5339624806255030,4805.01,1533.02
35447,67,1973985630710264,1690.93,4090.09
35448,6,3694350895908685,1664.93,1591.95
35449,22,5579516237436949,2945.89,2590.05
35450,62,2944943853475851,2412.97,2025.04
35451,35,8120710031244199,2164.59,956.65
35452,89,4050354064751979,1185.58,1276.05
35453,25,4695165541463401,2562.56,2003.71
35454,56,1826047909809827,3511.31,2439.62
35455,90,3859799439538459,1218.5,1678.99
35456,48,4549094127637313,1045.13,2883.86
35457,13,3559172556255712,3361.72,1415.18
35458,27,0174156362583313,2074.01,4972.83
35459,74,6212139039739422,1081.97,3672.45
35460,46,0670228481052283,1693.36,1769.7
35461,82,4273260800345716,1942.37,2456.1
35462,84,5855631924384412,1439.82,3618.41
35463,1,5878975146028575,1930.07,935.24
35464,87,1156717562202584,1066.73,4378.7
35465,48,2510996527704279,3140.61,1091.48
35466,77,0336122798358467,2529.67,3182.19
35467,34,1709037338730662,4237.72,2926.93
35468,79,7340432028842366,2612.44,4358.47
35469,71,1843339839634034,3728.73,4077.26
35470,53,7468533792338027,3549.03,3937.33
35471,60,4295498664478335,3709.53,180.23
35472,55,3534636628929279,4809.06,136.29
35473,49,8577478672678222,1383.37,4642.04
35474,81,8260300914374870,3171.84,4332.87
35475,15,0199925553772566,1542.05,2423.5
35476,13,2257019552927551,2131.14,4621.25
35477,57,1115900996172989,4594.68,4464.36
35478,17,3534286854204284,2209.5,2649.84
35479,8,6227671547642130,3270.55,542.21
35480,92,7426674034580799,4988.12,1372.41
35481,84,9134131558653407,2243.03,4693.76
35482,6,5641708340705248,4611.24,1312.83
35483,7,4003868355359038,3689.58,1292.88
35484,59,5292044514484132,4267.43,2639.03
35485,54,4031322387747629,2856.79,3587.74
35486,9,3839324712084704,4122.3,228.24
35487,1,8328454797759050,3400.57,3514.71
35488,19,1457021531962012,2977.99,44.72
35489,60,7364014112443733,1159.46,4181.08
35490,16,6164679090962088,1141.29,3443.52
35491,76,3214779714129180,2959.84,953.6
35492,87,3482228673125239,3593.86,2717.95
35493,50,4769347535924709,4274.69,2850.15
35494,86,1193456656028383,4005.28,150.73
35495,52,5997168564775458,4530.92,3002.79
35496,41,4375241075179486,3683.07,3306.82
35497,4,5953582897621571,2022.83,1755.54
35498,57,6825662570115798,1909.49,3413.89
35499,5,0470681137551248,1078.27,4795.09
35500,41,0485670619893476,3779.35,231.88
35501,49,7400171654955977,4065.33,24.71
35502,35,0551867312632502,3317.31,4922.06
35503,10,0164979446738007,2796.38,362.13
35504,93,1165684124699172,3368.49,987.77
35505,57,2473588925263358,1919.61,13.06
35506,87,1670421416812591,4984.97,1117.21
35507,31,7525451754356574,2137.79,1450.67
35508,67,9492404443524981,1443.01,3935.51
35509,61,3286909569609868,2960.88,2692.94
35510,43,9967878927031590,2142.66,3495.38
35511,66,2397820093139082,2871.71,2959.81
35512,48,9431224120093686,1461.85,2634.34
35513,71,2742362654923911,2135.59,1151.07
35514,74,5299303471271500,4448.27,928.8
35515,2,2113233150756998,2551.86,2565.44
35516,68,5276958565528288,3734.03,2304.28
35517,47,7284417964688664,4677.55,3455.93
35518,78,9150925513879334,4966.34,2809.31
35519,54,4676605398381709,2368.53,1092.44
35520,54,6247498905680498,3040.6,59.54
35521,36,2741914362698914,4751.83,4913.03
35522,97,5252685621746058,3898.93,3776.95
35523,80,5547473794808062,2367.45,2608.26
35524,13,5367504066185201,4116.81,4872.1
35525,33,5187751550966380,1186.81,4289.94
35526,32,1625703988160824,4736.87,4433.09
35527,65,4862045555129929,3762.83,4087.18
35528,36,0623473979043362,1287.26,1613.98
35529,74,0793329943118115,4705.95,4994.59
35530,27,0602379018306484,2953.8,3536.34
35531,45,1451286780869121,1962.37,3868.67
35532,91,0414613180977723,3569.28,4368.66
35533,65,8554552530072669,2143.47,430.3
35534,56,8866391915975189,4872.22,902.01
35535,34,1796705347206985,3436.01,3715.45
35536,83,5588190319890090,4279.7,3545.39
35537,18,7251673644560872,2404.94,3800.86
35538,9,7950878897499537,2584.8,519.15
35539,58,7586267119466168,3747.39,3617.05
35540,43,3067645252601992,2055.67,2931.82
35541,56,1832711298282856,3767.77,497.08
35542,39,1329382257783311,2919.23,4076.55
35543,23,4573940941500999,2381.81,447.76
35544,73,6814139434081893,3232.47,1434.94
35545,4,4762135101822645,1869.09,2411.78
35546,1,1524727342979464,3049.91,4575.02
35547,42,3671754995247865,1944.72,2233.25
35548,95,5669711766243611,4391.19,840.24
35549,28,4708807605331967,3206.95,2702.73
35550,69,2785397922468023,4286.12,1888.51
35551,36,6048373881603468,2133.77,525.81
35552,25,6033272106554999,2272.8,2566.2
35553,9,7412275096045593,1432.94,2557.15
35554,55,1862662659294521,1973.04,698.31
35555,10,0204130371430272,3956.34,859.57
35556,34,7825139644709130,3188.47,846.69
35557,44,9436460245158820,2054.78,3169.79
35558,4,7863152962529750,1598.24,189.49
35559,9,4216095207201122,4574.99,3075.0
35560,38,0397596373248406,4146.06,3748.09
35561,33,1550933291705556,4382.92,3193.82
35562,30,2280196751336559,1626.2,2842.2
35563,91,9423849457161000,2826.74,4332.61
35564,96,1458820241087682,1576.13,1495.11
35565,21,7472591117583675,2576.99,3079.59
35566,62,4278098685836541,3294.72,1686.65
35567,97,8825032070701178,3143.24,4389.66
35568,29,3933667605861591,1497.12,4039.11
35569,7,8966458734605067,2304.41,2159.32
35570,33,2140273118115786,4595.81,851.47
35571,32,8195800263559746,1409.41,821.67
35572,28,3860443855245026,1309.7,2959.83
35573,3,3472334369829138,2504.61,4769.27
35574,30,0210337475471071,4087.02,4415.48
35575,58,6319513510331099,3727.61,2367.89
35576,50,6955238660163803,4073.35,3835.25
35577,48,5880695586234309,2948.0,3513.43
35578,47,0086730711809442,3452.42,3165.48
35579,75,9585881719500402,3364.25,4828.84
35580,22,2999317860105960,3329.88,1297.95
35581,92,3644213442844233,2110.34,1085.4
35582,75,7070249267357347,2090.94,2018.66
35583,76,1691492419576551,3434.71,1841.61
35584,70,9477907735597658,4407.36,433.11
35585,45,6087365660226520,1387.58,556.0
35586,33,8354134555836885,1794.57,183.99
35587,71,0200591316279401,1963.73,1835.84
35588,28,0443573224437522,4057.75,120.65
35589,47,5450921958303159,3869.93,4947.35
35590,100,1121316482464326,1797.21,1929.37
35591,68,5755072518458547,4490.29,3433.55
35592,28,8141587039618404,3427.86,1228.99
35593,43,6650185134587523,3672.87,4655.48
35594,81,1012782736247602,1261.44,3373.03
35595,48,1079180180355576,2186.83,4153.62
35596,51,2950610424048467,1955.3,4566.76
35597,14,9150387611149454,3163.84,4013.67
35598,65,1301660710591398,4062.44,4716.73
35599,90,1310378657779634,2140.5,4755.36
35600,37,4018352333870777,1471.4,122.47
35601,62,3932708826029915,4696.43,1800.28
35602,64,5616678025906302,2695.8,2607.13
35603,42,9087781204882691,3138.73,4296.15
35604,39,2267704996624072,4911.05,3055.33
35605,56,7873736687504692,2482.45,3864.96
35606,72,3821187795935605,2864.4,3169.96
35607,12,3363660716446057,2411.11,1653.86
35608,50,1569291136138461,3774.54,1362.39
35609,49,9225834264825013,1985.55,3901.11
35610,47,6264810812080233,2079.68,2477.11
35611,15,4681769662755373,2758.13,3862.67
35612,62,5736660519660373,2887.87,517.66
35613,30,5651541503884266,2853.09,3274.19
35614,7,5990397835639128,2951.02,79.72
35615,17,9140893676374941,2306.1,3708.84
35616,88,5926888768511730,2438.95,3678.34
35617,57,0299047090182717,2516.58,4839.01
35618,27,5878444299720224,3407.71,2298.38
35619,69,5540186165504232,3682.71,1209.56
35620,49,3056463211964742,4750.99,2437.38
35621,75,6082694180256306,3692.65,541.02
35622,52,1332729981957930,1221.48,3915.72
35623,71,8340272061839109,1141.22,1919.85
35624,69,8718046793162130,3729.0,3213.54
35625,99,3509231568707138,4183.56,4363.49
35626,72,0504284007606838,3428.82,2361.0
35627,35,9625438633568276,2883.9,813.18
35628,90,5970533258992086,3939.99,3309.72
35629,43,6933187211404842,2707.8,4998.19
35630,11,6025304890581877,1610.36,1930.76
35631,15,9934306708602809,2487.0,2611.31
35632,68,1417632855957627,1203.35,1821.82
35633,96,5656792250168088,1848.71,4140.36
35634,26,2779138221848033,3896.72,1765.66
35635,51,8340332233762591,3264.8,2401.65
35636,4,8689815400441917,3272.76,604.83
35637,20,6067755711609120,2259.8,2378.28
35638,55,9733288903500234,3492.06,4326.98
35639,55,1389633806921142,2073.16,3725.13
35640,40,1641238337029302,2579.14,2433.78
35641,84,6150381650796812,2448.03,4952.53
35642,56,2160666159958558,4965.9,1230.42
35643,1,2261527653288745,4094.8,2670.21
35644,49,8240031301337400,4760.73,4644.21
35645,32,8378522675550539,2295.95,2546.31
35646,1,8250316354085257,1453.75,2949.18
35647,4,7135131885838627,4467.13,974.29
35648,27,0878811830901182,4446.99,1390.81
35649,94,9761564047473409,1516.62,3842.46
35650,11,5157525270369101,1687.61,3371.84
35651,59,9813641639390642,2226.87,3257.98
35652,88,8954303214436673,4261.82,2.4
35653,5,0195628703125325,2017.19,1302.14
35654,45,9876130891010383,2589.39,2985.91
35655,50,9603039477658839,2493.76,3476.36
35656,11,8343997298867881,2839.44,4749.69
35657,23,7303311057502201,3958.61,2169.82
35658,79,4873186019692984,2295.97,3425.89
35659,87,8764190386093165,4361.82,3788.83
35660,21,4458088303392135,4529.42,1066.97
35661,86,0259486968341463,2353.44,1413.46
35662,9,4612029850543789,3994.14,4407.69
35663,83,6188444053348378,3327.73,2029.67
35664,79,3798108407006862,4942.31,289.17
35665,22,5073290113477565,2302.81,834.41
35666,73,5540692375410030,1009.15,3565.77
35667,75,0383099457088156,3814.04,3976.22
35668,27,2305181497724602,2869.58,306.19
35669,91,0678976153501522,2631.53,3949.83
35670,73,2329158247581675,4919.74,2222.82
35671,29,6402852378479039,2064.91,3205.42
35672,31,1985593723701670,1562.63,977.67
35673,15,8222807416190173,3932.59,877.36
35674,11,3128923174382429,3730.89,3858.25
35675,39,7135916873959020,4522.51,2433.96
35676,43,6891673098626118,3715.21,2458.48
35677,36,6907271430104999,4139.01,1257.06
35678,81,1623719633511377,4257.43,3464.0
35679,58,7282708042232632,2751.39,1861.1
35680,69,8678734097969374,1234.05,4131.21
35681,44,1783682556088039,1296.9,4163.43
35682,86,8917528428836487,4650.81,1696.39
35683,74,5886857459610648,3714.0,3465.56
35684,53,0538613589085614,2984.62,2941.29
35685,91,7948818280123649,2988.5,4449.16
35686,4,5364305288523476,1748.96,2378.72
35687,57,6245037364247038,2117.55,2227.79
35688,79,4668948420162539,2749.71,2238.42
35689,4,6261143057973893,1001.66,2951.11
35690,91,6797550735553567,2812.84,3793.71
35691,42,2948971243667412,2594.28,3020.81
35692,32,4213554905473971,2991.63,2244.62
35693,11,2056453432497483,1143.47,3911.5
35694,53,2905635067184424,4820.29,4889.03
35695,67,3975422819310570,3304.69,123.05
35696,14,9583197071019565,3176.83,3065.4
35697,56,4948538778995645,4193.09,3173.41
35698,89,8061033650972527,3210.1,4811.64
35699,44,7852662337805419,4552.37,580.85
35700,19,9346898915919206,1160.91,3547.43
35701,5,7186439370509520,3423.71,3433.67
35702,10,5591335179896584,1823.67,521.51
35703,86,0329248171008732,2640.38,4320.34
35704,85,7578542820969037,4485.02,4360.96
35705,50,3307106496348173,4306.06,2261.15
35706,79,3597455705052994,4681.47,4426.5
35707,98,6649111866550882,2530.1,337.78
35708,8,6856762613367181,1164.96,1837.25
35709,97,3119611797974996,1114.95,4469.1
35710,75,6334300854972561,4356.09,4303.36
35711,9,7447782174494703,1581.91,3387.13
35712,99,5099937091414399,2299.59,4717.86
35713,55,9620901137414663,2240.34,3268.7
35714,7,6032166632897880,4609.62,46.98
35715,3,8836397643990658,3678.4,2931.77
35716,22,2735327431878859,2901.93,2670.4
35717,50,7338618526717720,3479.32,2268.42
35718,92,3590831655080276,1194.63,2392.83
35719,42,7615848930058555,4441.65,1561.19
35720,80,4427728133091949,1605.02,1885.71
35721,17,2490077578054093,3209.78,3999.42
35722,53,2637526273023228,1801.62,4441.57
35723,1,9748103637465448,3205.15,4848.55
35724,7,3632228238697151,4680.17,2557.23
35725,6,7336794219162477,4030.39,3196.9
35726,67,4091489162432747,3560.81,4526.52
35727,26,9644083340923044,1322.0,769.17
35728,81,1639307827438738,1931.4,2484.3
35729,25,2513330545398485,2614.19,2766.19
35730,63,2268557142233372,2527.2,393.68
35731,13,5107315915420193,4545.56,3959.53
35732,29,2051113775820305,2374.42,688.69
35733,36,2686716024073173,2141.95,4784.27
35734,97,5466025253252419,2611.67,4400.21
35735,62,2394653041794269,2202.61,2313.24
35736,83,0379744344595737,3479.57,2068.19
35737,59,5491906460585534,2052.38,3161.14
35738,75,6657364012236509,2434.69,1610.54
35739,17,5514553430608739,1840.08,93.62
35740,86,3144571956084200,1986.17,4682.84
35741,62,1897576215976087,3626.6,3705.09
35742,82,1367073381286694,3850.44,3922.62
35743,44,6274161555343522,3811.97,2039.98
35744,16,3096319243248232,4840.57,1556.01
35745,92,9030146006610345,1570.91,1437.06
35746,68,4696462572155443,1978.07,2954.01
35747,56,5632864036782821,3159.85,3411.13
35748,13,6470874394978501,4492.75,2545.81
35749,25,4013399231149361,2293.19,3715.31
35750,87,0909538749685413,2257.05,2779.48
35751,8,7413627092662088,3508.73,4895.48
35752,73,8530689503947700,2417.51,3089.22
35753,58,0131508537221324,2462.62,3088.8
35754,19,0923695713254435,3322.39,4631.61
35755,68,1716996036425697,2701.5,1726.19
35756,27,0041225640570262,1999.98,2762.48
35757,50,2994539027852463,4533.05,4423.8
35758,16,3777914796250680,3244.44,3946.73
35759,8,7265051161422136,2093.0,2057.54
35760,89,3191665274862016,4728.04,4027.83
35761,44,9597067155498433,1358.61,3602.24
35762,67,6845306204513976,2896.86,2633.02
35763,1,5079828581034402,4893.06,833.41
35764,19,6959577960513436,3928.92,191.72
35765,81,2318545039776225,4234.1,3109.93
35766,21,4882351186094527,1287.44,1061.68
35767,97,9981040792060159,3027.87,3165.0
35768,45,6493028995144442,1556.74,4822.67
35769,56,4151018474208107,4919.0,4118.37
35770,79,2359462049592620,4189.86,4052.92
35771,8,7206125621044385,3854.55,3922.43
35772,76,9346871009195917,4432.09,4714.68
35773,18,4642540523991337,2394.69,3912.03
35774,85,1158072658117814,1463.14,2774.81
35775,17,0574597139724764,3899.92,3647.67
35776,68,0577946824596554,2698.92,3106.24
35777,69,5308377259765237,1324.78,972.91
35778,5,9636390604907996,3730.71,2047.49
35779,37,6539436818373809,3067.45,3405.6
35780,3,5883960244658043,2114.62,2980.06
35781,29,8152298991097915,3676.44,2999.99
35782,59,5072429327719097,4674.15,25.11
35783,38,3936216017305379,1917.35,2384.0
35784,8,4238319832998660,2958.35,1904.43
35785,91,9277215109508414,3095.34,4740.75
35786,3,0348144915513246,3998.74,364.9
35787,24,3842195604503003,3791.4,2925.77
35788,20,0195948458252853,2018.98,1194.72
35789,81,1925187617266946,1133.68,4693.75
35790,73,5451591351839258,3372.45,3755.52
35791,100,9984245995685068,3232.42,3801.88
35792,42,2280751673979240,4610.07,1236.32
35793,57,7864259508007801,1118.64,1822.71
35794,22,9829961490359685,2398.67,4392.62
35795,20,2909483407854081,1076.81,4716.02
35796,60,1648254636357462,3828.71,1288.68
35797,6,6541462474117948,1107.73,1543.25
35798,73,5691336498097813,4969.0,3079.63
35799,23,0005509236447151,3255.69,3139.61
35800,75,7365417404478751,2112.69,106.78
